sample,relpath,obfuscation_transformation,mutant_id,obf_time,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,valid_orig,valid_obf,run_orig,run_obf,run_time_orig,run_time_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
4.wasm,4.wasm,--alias --name --memory,alias_name_memory_040c9093,1.389072,77054,96291,5,128,6,6,ok,ok,no_entry,no_entry,,,yes,yes,84.48,,132,134,26,151,yes,yes,yes,0,no,,
4.wasm,4.wasm,--flatten --name --memory,flatten_name_memory_53f86b65,1.672562,77054,115171,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,38.99,,132,134,26,28,yes,yes,yes,0,no,,
4.wasm,4.wasm,--collatz,collatz_980c87ef,0.869212,77054,,5,,6,,ok,missing,no_entry,,,,yes,,,,132,,26,,yes,yes,yes,0,no,,
4.wasm,4.wasm,--cf,cf_7724e4b3,0.854165,77054,,5,,6,,ok,missing,no_entry,,,,yes,,,,132,,26,,yes,yes,yes,0,no,,
4.wasm,4.wasm,--ca,ca_d2d7f240,0.85889,77054,,5,,6,,ok,missing,no_entry,,,,yes,,,,132,,26,,yes,yes,yes,0,no,,
4.wasm,4.wasm,--flatten --alias --name --memory,flatten_alias_name_memory_4e309b62,1.707418,77054,115801,5,128,6,6,ok,ok,no_entry,no_entry,,,yes,yes,38.68,,132,134,26,151,yes,yes,yes,0,no,,
4.wasm,4.wasm,--flatten --collatz,flatten_collatz_401c3ba7,1.22589,77054,122664,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,32.38,,132,133,26,26,yes,yes,yes,0,no,,
4.wasm,4.wasm,--flatten --cf,flatten_cf_14fb8a25,1.278624,77054,122686,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,32.41,,132,133,26,26,yes,yes,yes,0,no,,
4.wasm,4.wasm,--flatten --ca,flatten_ca_046bbfe2,1.127238,77054,96533,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,45.07,,132,132,26,26,yes,yes,yes,0,no,,
4.wasm,4.wasm,--alias --cf,alias_cf_14617248,0.948842,77054,77653,5,128,6,6,ok,ok,no_entry,no_entry,,,yes,yes,99.65,,132,132,26,149,yes,yes,yes,0,no,,
cryptonight.wasm,cryptonight.wasm,--flatten --alias --name --memory --collatz,flatten_alias_name_memory_collatz_4aab27cc,837.201708,87502,3962053,5,0,6,0,ok,invalid(1),no_entry,no_entry,,,yes,yes,0.44,,124,128,23,121545,yes,yes,yes,0,no,,
4.wasm,4.wasm,--name --collatz,name_collatz_7d36801a,0.902938,77054,77054,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,132,132,26,26,yes,yes,yes,0,no,,
4.wasm,4.wasm,--name --cf,name_cf_bf0397d9,0.887612,77054,77054,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,132,132,26,26,yes,yes,yes,0,no,,
4.wasm,4.wasm,--name --ca,name_ca_e60abf8d,0.877861,77054,77054,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,99.97,,132,132,26,26,yes,yes,yes,0,no,,
4.wasm,4.wasm,--memory --collatz,memory_collatz_af4b2366,1.311181,77054,95717,5,5,6,6,ok,ok,no_entry,no_entry,,,yes,yes,84.77,,132,134,26,28,yes,yes,yes,0,no,,
