sample,relpath,obfuscation_transformation,mutant_id,size_orig,size_obf,call_ind_orig,call_ind_obf,max_nesting_orig,max_nesting_obf,obf_time,valid_orig,valid_obf,run_time_orig,run_orig,run_time_obf,run_obf,disassembly_ok_orig,disassembly_ok_obf,wat_similarity,cfg_similarity,func_symbols_orig,func_symbols_obf,type_symbols_orig,type_symbols_obf,spec_valid_orig,spec_valid_obf,semantic_equivalence_bool,spec_violation_count,undefined_behavior_risk,spec_errors_orig,spec_errors_obf
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,function_insertion,mut2,29707,68786,25,25,4,4,2447.22,yes,yes,39.39,ok,190.34,err,yes,yes,57.35,100.0,9,9,158,258,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,function_body_cloning,mut3,29707,29671,25,25,4,4,2668.59,yes,yes,39.39,ok,100.48,err,yes,yes,99.99,100.0,9,9,158,158,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,global_insertion,mut4,29707,30624,25,25,4,4,2624.55,yes,yes,39.39,ok,119.14,err,yes,yes,99.21,100.0,9,9,158,158,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,element_insertion,mut5,29707,30521,25,25,4,4,1982.49,yes,yes,39.39,ok,108.29,err,yes,yes,99.3,100.0,9,9,158,158,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,export_insertion,mut6,29707,32810,25,25,4,4,2745.62,yes,yes,39.39,ok,132.92,err,yes,yes,99.25,100.0,9,108,158,158,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,data_insertion,mut7,29707,36592,25,25,4,4,3067.39,yes,yes,39.39,ok,122.85,err,yes,yes,97.05,100.0,9,9,158,158,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,data_encryption,mut8,29707,30484,25,25,4,4,1859.62,yes,yes,39.39,ok,126.37,err,yes,yes,98.43,100.0,9,9,158,160,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,nop_insertion,mut9,29707,41192,25,25,4,4,3202.01,yes,yes,39.39,ok,119.14,err,yes,yes,77.31,100.0,9,9,158,158,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,direct_to_indirect,mut12,29707,31089,25,453,4,4,2444.25,yes,yes,39.39,ok,197.57,err,yes,yes,96.67,100.0,9,9,158,586,yes,yes,yes,0,no,,
e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,e4aa4cc4f6af30404992a1f1c80a016d1feb3a95a15027da51405a9312c05454.wasm,add_sub_transformation,mut13,29707,29671,25,25,4,4,2600.98,yes,yes,39.39,ok,118.49,err,yes,yes,99.94,100.0,9,9,158,158,yes,yes,yes,0,no,,
